JD;Date;Time;Year;Mercury Perihelion;Mercury Asc Node;Mercury Arg Peri;Mercury Ecliptic Inclination;Mercury Asc Node InvPlane;Mercury Asc Node InvPlane MaxIncl;Mercury Inclination Phase Angle;Mercury InvPlane Inclination;Mercury arcsec / century;Mercury Precession Fluctuation;Venus Perihelion;Venus Asc Node;Venus Arg Peri;Venus Ecliptic Inclination;Venus Asc Node InvPlane;Venus Asc Node InvPlane MaxIncl;Venus Inclination Phase Angle;Venus InvPlane Inclination;Venus arcsec / century;Venus Precession Fluctuation;EARTH LONGITUDE FORMULA;EARTH ERD HELPER;EARTH Eccentricity;EARTH OBLIQUITY (deg);Earth Perihelion;Earth Asc Node InvPlane;Earth Asc Node InvPlane MaxIncl;Earth InvPlane Inclination;Earth arcsec / century;Earth Precession Fluctuation;Mars Perihelion;Mars Asc Node;Mars Arg Peri;Mars Ecliptic Inclination;Mars Asc Node InvPlane;Mars Asc Node InvPlane MaxIncl;Mars Inclination Phase Angle;Mars InvPlane Inclination;Mars arcsec / century;Mars Precession Fluctuation;Jupiter Perihelion;Jupiter Asc Node;Jupiter Arg Peri;Jupiter Ecliptic Inclination;Jupiter Asc Node InvPlane;Jupiter Asc Node InvPlane MaxIncl;Jupiter Inclination Phase Angle;Jupiter InvPlane Inclination;Jupiter arcsec / century;Jupiter Precession Fluctuation;Saturn Perihelion;Saturn Asc Node;Saturn Arg Peri;Saturn Ecliptic Inclination;Saturn Asc Node InvPlane;Saturn Asc Node InvPlane MaxIncl;Saturn Inclination Phase Angle;Saturn InvPlane Inclination;Saturn arcsec / century;Saturn Precession Fluctuation;Uranus Perihelion;Uranus Asc Node;Uranus Arg Peri;Uranus Ecliptic Inclination;Uranus Asc Node InvPlane;Uranus Asc Node InvPlane MaxIncl;Uranus Inclination Phase Angle;Uranus InvPlane Inclination;Uranus arcsec / century;Uranus Precession Fluctuation;Neptune Perihelion;Neptune Asc Node;Neptune Arg Peri;Neptune Ecliptic Inclination;Neptune Asc Node InvPlane;Neptune Asc Node InvPlane MaxIncl;Neptune Inclination Phase Angle;Neptune InvPlane Inclination;Neptune arcsec / century;Neptune Precession Fluctuation;;;;INPUT ICRF YEARS;111;333888
-70718164;-198352;12:00:00;-198328;143,627762;40,960211;102,667551;6,566089;95,830446;203,3195;252,510946;6,355554;585,6064865;51,89458309;17,656722;56,791023;320,865699;2,327805;306,700162;203,3195;103,380662;2,811257;-35,51675676;-229,5938125;242,892219;0,002651163;0,01402229;22,243434;242,944978;356,510973;203,3195;0,915802;7117,342703;906,8769178;119,768983;50,426384;69,342599;5,321134;138,871406;203,3195;295,551906;4,56653;1767,288649;85,28749856;14,321055;25,776458;348,544597;0,717939;312,891622;203,3195;109,572122;0,321962;1793,464865;-147,3056929;18,260979;88,066326;290,194653;0,869083;46,807405;23,3195;23,487905;1,093881;-2959,845405;145,3874871;240,011583;160,425805;79,585778;0,371693;19,800973;203,3195;176,481473;0,925171;1216,68;52,21766532;302,057043;113,718857;188,338186;1,073011;84,040162;203,3195;240,720662;0,60006;183,3016216;-10,77543416;;;;;;
-70677622;-198241;12:00:00;-198217;143,806267;40,937136;102,869132;6,56263;95,995008;203,3195;252,675508;6,355587;578,9351351;45,22323174;17,659995;56,728755;320,93124;2,331877;306,760003;203,3195;103,440503;2,810185;10,61513514;-183,4619206;245,1147723;0,002771709;0,01400279;22,240084;245,152617;356,870017;203,3195;0,914022;7159,91027;949,4444853;120,312351;50,336032;69,976319;5,339102;139,390024;203,3195;296,070524;4,58478;1762,274595;80,27344451;14,874717;25,61277;349,261946;0,715644;313,490028;203,3195;110,170528;0,320753;1795,660541;-145,1100173;17,349719;87,986239;289,363479;0,848883;45,849955;23,3195;22,530455;1,094967;-2955,437838;149,7950546;240,387082;160,696373;79,690709;0,371374;20,160017;203,3195;176,840517;0,925137;1217,834595;53,37225992;302,113933;113,626812;188,487122;1,068906;84,100003;203,3195;240,780503;0,600144;184,5081081;-9,568947671;;;;;;
-70637080;-198129;12:00:00;-198106;143,982531;40,915254;103,067277;6,559187;96,159569;203,3195;252,840069;6,35562;571,667027;37,95512363;17,679621;56,669708;321,009914;2,335934;306,819843;203,3195;103,500343;2,809113;63,65189189;-130,4251639;247,3497543;0,002883679;0,0139849;22,236941;247,372522;357,22906;203,3195;0,912265;7199,691892;989,226107;120,854134;50,251985;70,60215;5,357002;139,908643;203,3195;296,589143;4,60295;1757,134054;75,13290397;15,429108;25,457518;349,971591;0,713382;314,088434;203,3195;110,768934;0,319548;1798,024865;-142,7456929;16,439808;87,910295;288,529513;0,828638;44,892505;23,3195;21,573005;1,09601;-2951,062703;154,1701898;240,762928;160,952946;79,809982;0,371066;20,51906;203,3195;177,19956;0,925107;1218,96;54,49766532;302,17121;113,54036;188,63085;1,064817;84,159843;203,3195;240,840343;0,600228;185,7632432;-8,313812536;;;;;;
-70596539;-198016;12:00:00;-197995;144,156391;40,894568;103,261822;6,555758;96,324131;203,3195;253,004631;6,355654;563,8702703;30,15836688;17,717557;56,613892;321,103665;2,339975;306,879683;203,3195;103,560183;2,808042;123,0356757;-71,0413801;249,5961364;0,002986383;0,01396863;22,234004;249,603694;357,588095;203,3195;0,91053;7236,233514;1025,767729;121,394304;50,171432;71,222872;5,374833;140,427261;203,3195;297,107761;4,621038;1751,902703;69,90155262;15,984268;25,310358;350,67391;0,711152;314,686825;203,3195;111,367325;0,318349;1800,518919;-140,2516389;15,531261;87,838506;287,692754;0,808355;43,935079;23,3195;20,615579;1,09701;-2946,638919;158,5939735;241,139102;161,195478;79,943624;0,370772;20,878095;203,3195;177,558595;0,92508;1220,023784;55,56144911;302,228881;113,458048;188,770833;1,060744;84,219683;203,3195;240,900183;0,600312;187,0410811;-7,035974698;;;;;;
-70555997;-197904;12:00:00;-197884;144,327709;40,875083;103,452626;6,552344;96,488693;203,3195;253,169193;6,355687;555,6259459;21,91404255;17,775539;56,561312;321,214227;2,344;306,939523;203,3195;103,620023;2,80697;188,0497297;-6,027326049;251,8528194;0,003079184;0,01395401;22,231274;251,845219;357,947139;203,3195;0,908818;7269,810811;1059,345026;121,932839;50,095287;71,837552;5,392594;140,94588;203,3195;297,62638;4,639042;1746,6;64,59884991;16,540276;25,171417;351,368859;0,708955;315,285231;203,3195;111,965731;0,317154;1803,269189;-137,5013686;14,624022;87,77088;286,853142;0,788039;42,97763;23,3195;19,65813;1,097967;-2942,396757;162,8361357;241,515611;161,423948;80,091664;0,370489;21,237139;203,3195;177,917639;0,925057;1221,11027;56,6479356;302,286952;113,380354;188,906598;1,056687;84,279523;203,3195;240,960023;0,600396;188,3383784;-5,738677401;;;;;;
-70515455;-197793;12:00:00;-197773;144,496377;40,856802;103,639576;6,548945;96,653254;203,3195;253,333754;6,35572;547,0313514;13,31944796;17,855036;56,51198;321,343056;2,34801;306,999364;203,3195;103,679864;2,805899;257,8281081;63,75105233;254,1186394;0,003161499;0,01394105;22,228751;254,095945;358,306182;203,3195;0,907128;7299,651892;1089,186107;122,469729;50,025157;72,444572;5,410282;141,464498;203,3195;298,144998;4,656962;1741,264865;59,26371478;17,097167;25,041792;352,055375;0,706789;315,883637;203,3195;112,564137;0,315964;1806,132973;-134,6375848;13,718102;87,707431;286,010671;0,7677;42,02018;23,3195;18,70068;1,09888;-2938,118919;167,1139735;241,892435;161,638306;80,254129;0,370218;21,596182;203,3195;178,276682;0,925038;1222,131892;57,66955722;302,345422;113,308122;189,0373;1,052646;84,339364;203,3195;241,019864;0,60048;189,6324324;-4,444623347;;;;;;
-70474913;-197681;12:00:00;-197662;144,66231;40,839726;103,822584;6,54556;96,817812;203,3195;253,498312;6,355753;538,1610811;4,449177688;17,957214;56,465902;321,491311;2,352005;307,059204;203,3195;103,739704;2,804829;331,3881081;137,3110523;256,3923744;0,003232805;0,01392979;22,226437;256,354706;358,665226;203,3195;0,905461;7325,711351;1115,245566;123,004961;49,958445;73,046515;5,427897;141,983104;203,3195;298,663604;4,674794;1735,887568;53,88641748;17,654992;24,92068;352,734312;0,704656;316,482043;203,3195;113,162543;0,314779;1809,162162;-131,6083956;12,813485;87,648167;285,165318;0,747345;41,062731;23,3195;17,743231;1,099748;-2933,892973;171,3399195;242,269562;161,838525;80,431037;0,369959;21,955226;203,3195;178,635726;0,925022;1223,114595;58,65225992;302,404283;113,240323;189,16396;1,048621;84,399204;203,3195;241,079704;0,600564;190,9005405;-3,176515239;;;;;;
-70434371;-197569;12:00:00;-197551;144,825469;40,823858;104,00161;6,542189;96,982374;203,3195;253,662874;6,355786;529,1643243;-4,547579068;18,082898;56,423085;321,659814;2,355985;307,119045;203,3195;103,799545;2,803758;407,6237838;213,546728;258,6727525;0,003292653;0,01392023;22,22433;258,620276;359,02427;203,3195;0,903816;7347,794595;1137,32881;123,538569;49,897439;73,64113;5,445438;142,501723;203,3195;299,182223;4,692538;1730,620541;48,61939045;18,213796;24,808123;353,405673;0,702556;317,080449;203,3195;113,760949;0,3136;1812,337297;-128,4332605;11,910154;87,593096;284,317058;0,726984;40,105281;23,3195;16,785781;1,100573;-2929,722162;175,5107303;242,646977;162,024577;80,6224;0,369712;22,31427;203,3195;178,99477;0,92501;1224,048649;59,58631397;302,463524;113,177543;189,285981;1,044612;84,459045;203,3195;241,139545;0,600648;192,132973;-1,944082806;;;;;;
-70393829;-197457;12:00:00;-197440;144,985831;40,809201;104,17663;6,538833;97,146935;203,3195;253,827435;6,355819;520,092973;-13,61893042;18,232556;56,383532;321,849025;2,35995;307,178886;203,3195;103,859386;2,802688;485,3772973;291,3002415;260,9584589;0,003340656;0,01391239;22,222432;260,891377;359,383313;203,3195;0,902194;7365,732973;1155,267188;124,070559;49,840717;74,229842;5,462902;143,020341;203,3195;299,700841;4,710194;1725,372973;43,37182289;18,773623;24,703969;354,069654;0,700487;317,678855;203,3195;114,359355;0,312426;1815,655135;-125,1154227;11,008086;87,542225;283,465862;0,706625;39,147832;23,3195;15,828332;1,101353;-2925,625946;179,6069465;243,02467;162,196443;80,828227;0,369475;22,673313;203,3195;179,353813;0,925002;1224,95027;60,4879356;302,523127;113,119407;189,40372;1,040619;84,518886;203,3195;241,199386;0,600733;193,307027;-0,770028752;;;;;;
-70353287;-197346;12:00:00;-197329;145,143414;40,795755;104,347659;6,53549;97,311497;203,3195;253,991997;6,355853;511,08;-22,63190339;18,406276;56,34725;322,059026;2,3639;307,238726;203,3195;103,919226;2,801618;563,4162162;369,3391604;263,2481452;0,003376511;0,01390627;22,220743;263,166689;359,742357;203,3195;0,900595;7379,39027;1168,924485;124,600959;49,788723;74,812236;5,480289;143,53896;203,3195;300,21946;4,727758;1720,216216;38,21506613;19,334514;24,608824;354,72569;0,69845;318,277261;203,3195;114,957761;0,311258;1819,105946;-121,6646118;10,107255;87,49556;282,611695;0,686279;38,190382;23,3195;14,870882;1,102089;-2921,614054;183,6188384;243,402626;162,354096;81,048529;0,36925;23,032357;203,3195;179,712857;0,924997;1225,803243;61,34090857;302,583071;113,066264;189,516806;1,036642;84,578726;203,3195;241,259226;0,600817;194,412973;0,335917194;;;;;;
-70312745;-197234;12:00:00;-197218;145,298267;40,783523;104,514744;6,532162;97,476058;203,3195;254,156558;6,355886;502,2259459;-31,48595745;18,603759;56,314242;322,289517;2,367835;307,298567;203,3195;103,979067;2,800548;640,4854054;446,4083496;265,5404376;0,003399989;0,0139019;22,219263;265,444859;0,1014;203,3195;0,899019;7388,659459;1178,193675;125,129806;49,740928;75,388878;5,497597;144,057578;203,3195;300,738078;4,74523;1715,179459;33,17830937;19,896506;24,5212;355,375306;0,696446;318,875667;203,3195;115,556167;0,310095;1822,676757;-118,093801;9,207629;87,453107;281,754522;0,665957;37,232932;23,3195;13,913432;1,102779;-2917,705946;187,5269465;243,780832;162,497522;81,28331;0,369035;23,3914;203,3195;180,0719;0,924996;1226,614054;62,15171938;302,643328;113,017224;189,626104;1,032681;84,638567;203,3195;241,319067;0,600901;195,4281081;1,351052329;;;;;;
-70272204;-197121;12:00:00;-197107;145,450472;40,772505;104,677967;6,528847;97,64062;203,3195;254,32112;6,355919;493,6378378;-40,07406555;18,824312;56,284512;322,5398;2,371756;307,358406;203,3195;104,038906;2,799479;715,307027;521,2299712;267,833946;0,003410944;0,01389928;22,217991;267,724457;0,460435;203,3195;0,897465;7393,290811;1182,825026;125,657145;49,698517;75,958628;5,514825;144,576197;203,3195;301,256697;4,762608;1710,288649;28,28749856;20,459618;24,442883;356,016734;0,694474;319,474058;203,3195;116,154558;0,308938;1826,309189;-114,4613686;8,309193;87,414869;280,894324;0,645671;36,275507;23,3195;12,956007;1,103425;-2913,846486;191,386406;244,159266;162,626705;81,532561;0,368832;23,750435;203,3195;180,430935;0,924999;1227,353514;62,89117884;302,703867;112,97378;189,730087;1,028736;84,698406;203,3195;241,378906;0,600986;196,3427027;2,265646924;;;;;;
-70231662;-197009;12:00:00;-196996;145,60014;40,762703;104,837438;6,525545;97,805182;203,3195;254,485682;6,355953;485,4097297;-48,30217366;19,066879;56,25806;322,808819;2,375662;307,418246;203,3195;104,098746;2,79841;786,7037838;592,626728;270,1272731;0,003409311;0,0138984;22,216929;270,004209;0,819479;203,3195;0,895935;7393,79027;1183,324485;126,183027;49,660651;76,522376;5,531972;145,094815;203,3195;301,775315;4,779891;1705,563243;23,56209316;21,023906;24,373485;356,650421;0,692533;320,072464;203,3195;116,752964;0,307787;1830,123243;-110,6473145;7,411862;87,380848;280,031015;0,625434;35,318057;23,3195;11,998557;1,104025;-2910,262703;194,9701898;244,537934;162,741644;81,79629;0,368638;24,109479;203,3195;180,789979;0,925005;1228,112432;63,65009776;302,764656;112,934805;189,829851;1,024807;84,758246;203,3195;241,438746;0,60107;197,1535135;3,076457734;;;;;;
-70191120;-196898;12:00:00;-196885;145,747413;40,754116;104,993297;6,522257;97,969743;203,3195;254,650243;6,355986;477,6421622;-56,06974123;19,330019;56,23489;323,09513;2,379555;307,478087;203,3195;104,158587;2,797341;853,427027;659,3499712;272,4190238;0,003395109;0,01389928;22,216075;272,282674;1,178522;203,3195;0,894427;7389,616216;1179,150431;126,707513;49,626307;77,081206;5,549035;145,613434;203,3195;302,293934;4,797077;1701,035676;19,03452559;21,589382;24,313006;357,276376;0,690624;320,67087;203,3195;117,35137;0,306642;1833,976216;-106,7943416;6,51561;87,351046;279,164563;0,60526;34,360607;23,3195;11,041107;1,10458;-2906,763243;198,4696492;244,916816;162,842326;82,07449;0,368454;24,468522;203,3195;181,149022;0,925015;1228,806486;64,34415181;302,825657;112,900209;189,925448;1,020894;84,818087;203,3195;241,498587;0,601155;197,8410811;3,764025302;;;;;;
-70150578;-196786;12:00:00;-196774;145,892454;40,746745;105,145709;6,518982;98,134301;203,3195;254,814801;6,35602;470,4032432;-63,30866015;19,611948;56,215;323,396948;2,383433;307,537928;203,3195;104,218428;2,796273;914,3643243;720,2872685;274,7078143;0,00336844;0,0139019;22,21543;274,55848;1,537566;203,3195;0,892942;7380,992432;1170,526647;127,230655;49,598761;77,631894;5,566014;146,13204;203,3195;302,81254;4,814165;1696,676757;14,67560667;22,156065;24,260112;357,895953;0,688748;321,269276;203,3195;117,949776;0,305503;1837,890811;-102,879747;5,620382;87,325465;278,294917;0,585164;33,403158;23,3195;10,083658;1,10509;-2903,442162;201,7907303;245,295898;162,928749;82,367149;0,368281;24,827566;203,3195;181,508066;0,925028;1229,455135;64,99280046;302,886829;112,871667;190,015162;1,016997;84,877928;203,3195;241,558428;0,601239;198,3956757;4,318619896;;;;;;
-70110036;-196674;12:00:00;-196663;146,035463;40,74059;105,294872;6,51572;98,298863;203,3195;254,979363;6,356053;463,812973;-69,89893042;19,910554;56,198392;323,712162;2,387297;307,597768;203,3195;104,278268;2,795204;968,4518919;774,3748361;276,9922812;0,003329489;0,01390627;22,214994;276,830275;1,896609;203,3195;0,891481;7367,983784;1157,517999;127,752546;49,574353;78,178192;5,582908;146,650658;203,3195;303,331158;4,831153;1692,619459;10,61830937;22,72397;24,216796;358,507174;0,686903;321,867682;203,3195;118,548182;0,30437;1841,854054;-98,91650374;4,72612;87,304104;277,422016;0,565164;32,445708;23,3195;9,126208;1,105553;-2900,309189;204,9237033;245,675172;163,000917;82,674255;0,368117;25,186609;203,3195;181,867109;0,925045;1230,077838;65,61550316;302,94813;112,847109;190,101021;1,013116;84,937768;203,3195;241,618268;0,601324;198,8140541;4,736998275;;;;;;
-70069494;-196562;12:00:00;-196552;146,176646;40,735651;105,440995;6,51247;98,463424;203,3195;255,143924;6,356086;457,8908108;-75,82109258;20,223432;56,185063;324,038369;2,391148;307,657609;203,3195;104,338109;2,794136;1014,739459;820,6624037;279,2710904;0,003278519;0,01391239;22,214766;279,09674;2,255653;203,3195;0,890043;7350,697297;1140,231512;128,273247;49,555332;78,717915;5,599715;147,169277;203,3195;303,849777;4,848041;1688,76;6,758849914;23,293108;24,181363;359,111745;0,685089;322,466088;203,3195;119,146588;0,303244;1845,852973;-94,91758482;3,832759;87,286961;276,545799;0,545279;31,488259;23,3195;8,168759;1,105971;-2897,387027;207,8458654;246,054626;163,058834;82,995792;0,367962;25,545653;203,3195;182,226153;0,925066;1230,661622;66,19928695;303,009519;112,827566;190,181953;1,009251;84,997609;203,3195;241,678109;0,601408;199,0994595;5,02240368;;;;;;
-70028952;-196451;12:00:00;-196441;146,316234;40,731926;105,584307;6,509233;98,627986;203,3195;255,308486;6,35612;452,7178378;-80,99406555;20,547911;56,175012;324,372898;2,394985;307,717449;203,3195;104,397949;2,793069;1052,364324;858,2872685;281,5429455;0,003215869;0,01392023;22,214747;281,356602;2,614697;203,3195;0,888628;7329,282162;1118,816377;128,792832;49,541386;79,251446;5,616434;147,687895;203,3195;304,368395;4,864827;1685,140541;3,139390454;23,863485;24,154524;359,708961;0,683307;323,064494;203,3195;119,744994;0,302125;1849,871351;-90,89920644;2,94023;87,274034;275,666196;0,525532;30,530809;23,3195;7,211309;1,106343;-2894,688649;210,5442438;246,434254;163,102507;83,331747;0,367817;25,904697;203,3195;182,585197;0,925091;1231,225946;66,76361127;303,070951;112,812808;190,258144;1,005401;85,057449;203,3195;241,737949;0,601493;199,2389189;5,16186314;;;;;;
