Type,Model Year,JD,RA (deg),Obliquity (deg)
SS,-153266,-54257980.640393,84.834469,23.231280
AE,-153266,-54257891.593541,174.834401,-0.000000
WS,-153266,-54257800.500436,264.834389,-23.231315
VE,-153237,-54247480.129162,354.829736,-0.000000
SS,-153237,-54247388.610686,84.829724,23.233360
AE,-153237,-54247299.564052,174.829655,-0.000000
WS,-153237,-54247208.491768,264.829644,-23.233396
VE,-153208,-54236888.120381,354.825008,-0.000000
SS,-153208,-54236796.581039,84.824996,23.235451
AE,-153208,-54236707.534457,174.824928,-0.000000
WS,-153208,-54236616.483001,264.824917,-23.235486
VE,-153179,-54226296.111677,354.820299,-0.000000
SS,-153179,-54226204.551452,84.820287,23.237551
AE,-153179,-54226115.504754,174.820219,-0.000000
WS,-153179,-54226024.474134,264.820208,-23.237587
VE,-153150,-54215704.103051,354.815607,-0.000000
SS,-153150,-54215612.521925,84.815596,23.239661
AE,-153150,-54215523.474945,174.815527,-0.000000
WS,-153150,-54215432.465168,264.815517,-23.239697
VE,-153121,-54205112.094500,354.810934,-0.000000
SS,-153121,-54205020.492460,84.810923,23.241781
AE,-153121,-54204931.445029,174.810855,-0.000000
WS,-153121,-54204840.456101,264.810845,-23.241817
VE,-153092,-54194520.086025,354.806279,-0.000000
SS,-153092,-54194428.463057,84.806268,23.243910
AE,-153092,-54194339.415008,174.806200,-0.000000
WS,-153092,-54194248.446931,264.806191,-23.243946
VE,-153063,-54183928.077625,354.801643,-0.000000
SS,-153063,-54183836.433717,84.801633,23.246050
AE,-153063,-54183747.384881,174.801564,-0.000000
WS,-153063,-54183656.437659,264.801555,-23.246086
VE,-153034,-54173336.069299,354.797026,-0.000000
SS,-153034,-54173244.404440,84.797015,23.248199
AE,-153034,-54173155.354649,174.796947,-0.000000
WS,-153034,-54173064.428282,264.796938,-23.248235
VE,-153005,-54162744.061047,354.792427,-0.000000
SS,-153005,-54162652.375228,84.792417,23.250357
AE,-153005,-54162563.324312,174.792349,-0.000000
WS,-153005,-54162472.418801,264.792340,-23.250394
VE,-152976,-54152152.052868,354.787847,-0.000000
SS,-152976,-54152060.346081,84.787838,23.252526
AE,-152976,-54151971.293872,174.787770,-0.000000
WS,-152976,-54151880.409214,264.787761,-23.252563
VE,-152947,-54141560.044761,354.783287,-0.000000
SS,-152947,-54141468.317000,84.783277,23.254704
AE,-152947,-54141379.263327,174.783209,-0.000000
WS,-152947,-54141288.399520,264.783201,-23.254741
VE,-152918,-54130968.036727,354.778745,-0.000000
SS,-152918,-54130876.287985,84.778736,23.256892
AE,-152918,-54130787.232679,174.778668,-0.000000
WS,-152918,-54130696.389718,264.778660,-23.256929
VE,-152889,-54120376.028763,354.774223,0.000000
SS,-152889,-54120284.259038,84.774214,23.259089
AE,-152889,-54120195.201929,174.774146,-0.000000
WS,-152889,-54120104.379808,264.774138,-23.259127
VE,-152860,-54109784.020870,354.769720,-0.000000
SS,-152860,-54109692.230158,84.769711,23.261296
AE,-152860,-54109603.171076,174.769643,-0.000000
WS,-152860,-54109512.369788,264.769636,-23.261334
VE,-152831,-54099192.013046,354.765236,-0.000000
SS,-152831,-54099100.201347,84.765228,23.263512
AE,-152831,-54099011.140121,174.765160,-0.000000
WS,-152831,-54098920.359658,264.765153,-23.263550
VE,-152802,-54088600.005292,354.760772,-0.000000
SS,-152802,-54088508.172606,84.760764,23.265738
AE,-152802,-54088419.109065,174.760696,-0.000000
WS,-152802,-54088328.349416,264.760689,-23.265776
VE,-152773,-54078007.997606,354.756328,-0.000000
SS,-152773,-54077916.143935,84.756320,23.267974
AE,-152773,-54077827.077908,174.756252,-0.000000
WS,-152773,-54077736.339062,264.756246,-23.268012
VE,-152744,-54067415.989987,354.751903,-0.000000
SS,-152744,-54067324.115334,84.751896,23.270219
AE,-152744,-54067235.046650,174.751828,-0.000000
WS,-152744,-54067144.328595,264.751822,-23.270257
VE,-152715,-54056823.982436,354.747499,-0.000000
SS,-152715,-54056732.086805,84.747491,23.272473
AE,-152715,-54056643.015292,174.747424,-0.000000
WS,-152715,-54056552.318014,264.747418,-23.272511
VE,-152686,-54046231.974951,354.743114,-0.000000
SS,-152686,-54046140.058349,84.743107,23.274737
AE,-152686,-54046050.983835,174.743039,-0.000000
WS,-152686,-54045960.307317,264.743034,-23.274775
VE,-152657,-54035639.967531,354.738749,-0.000000
SS,-152657,-54035548.029966,84.738743,23.277009
AE,-152657,-54035458.952280,174.738675,-0.000000
WS,-152657,-54035368.296505,264.738670,-23.277048
VE,-152628,-54025047.960176,354.734405,-0.000000
SS,-152628,-54024956.001656,84.734399,23.279292
AE,-152628,-54024866.920625,174.734331,-0.000000
WS,-152628,-54024776.285576,264.734326,-23.279331
VE,-152599,-54014455.952885,354.730081,-0.000000
SS,-152599,-54014363.973420,84.730075,23.281583
AE,-152599,-54014274.888873,174.730007,-0.000000
WS,-152599,-54014184.274528,264.730003,-23.281622
VE,-152570,-54003863.945658,354.725778,0.000000
SS,-152570,-54003771.945260,84.725772,23.283884
AE,-152570,-54003682.857024,174.725704,-0.000000
WS,-152570,-54003592.263363,264.725700,-23.283923
VE,-152541,-53993271.938493,354.721495,0.000000
SS,-152541,-53993179.917176,84.721489,23.286194
AE,-152541,-53993090.825078,174.721422,-0.000000
WS,-152541,-53993000.252077,264.721418,-23.286233
VE,-152512,-53982679.931389,354.717232,-0.000000
SS,-152512,-53982587.889168,84.717227,23.288513
AE,-152512,-53982498.793036,174.717159,-0.000000
WS,-152512,-53982408.240671,264.717156,-23.288553
VE,-152483,-53972087.924347,354.712991,-0.000000
SS,-152483,-53971995.861238,84.712986,23.290842
AE,-152483,-53971906.760898,174.712918,-0.000000
WS,-152483,-53971816.229144,264.712915,-23.290881
VE,-152454,-53961495.917364,354.708770,-0.000000
SS,-152454,-53961403.833386,84.708765,23.293179
AE,-152454,-53961314.728666,174.708698,-0.000000
WS,-152454,-53961224.217494,264.708695,-23.293219
VE,-152425,-53950903.910441,354.704570,-0.000000
SS,-152425,-53950811.805612,84.704566,23.295526
AE,-152425,-53950722.696339,174.704498,-0.000000
WS,-152425,-53950632.205722,264.704496,-23.295566
VE,-152396,-53940311.903577,354.700391,-0.000000
SS,-152396,-53940219.777918,84.700387,23.297882
AE,-152396,-53940130.663918,174.700320,-0.000000
WS,-152396,-53940040.193825,264.700318,-23.297922
VE,-152367,-53929719.896770,354.696234,-0.000000
SS,-152367,-53929627.750304,84.696230,23.300246
AE,-152367,-53929538.631404,174.696163,0.000000
WS,-152367,-53929448.181803,264.696161,-23.300286
VE,-152338,-53919127.890019,354.692097,-0.000000
SS,-152338,-53919035.722771,84.692094,23.302620
AE,-152338,-53918946.598798,174.692027,-0.000000
WS,-152338,-53918856.169656,264.692025,-23.302660
VE,-152309,-53908535.883325,354.687983,-0.000000
SS,-152309,-53908443.695319,84.687979,23.305003
AE,-152309,-53908354.566100,174.687912,-0.000000
WS,-152309,-53908264.157382,264.687911,-23.305043
VE,-152280,-53897943.876686,354.683889,-0.000000
SS,-152280,-53897851.667949,84.683886,23.307394
AE,-152280,-53897762.533310,174.683819,-0.000000
WS,-152280,-53897672.144980,264.683818,-23.307435
VE,-152251,-53887351.870101,354.679817,0.000000
SS,-152251,-53887259.640663,84.679815,23.309795
AE,-152251,-53887170.500430,174.679748,-0.000000
WS,-152251,-53887080.132450,264.679747,-23.309835
VE,-152222,-53876759.863570,354.675767,-0.000000
SS,-152222,-53876667.613460,84.675765,23.312204
AE,-152222,-53876578.467460,174.675698,-0.000000
WS,-152222,-53876488.119791,264.675697,-23.312245
VE,-152193,-53866167.857091,354.671739,-0.000000
SS,-152193,-53866075.586341,84.671737,23.314622
AE,-152193,-53865986.434400,174.671670,-0.000000
WS,-152193,-53865896.107002,264.671670,-23.314663
VE,-152164,-53855575.850663,354.667732,-0.000000
SS,-152164,-53855483.559307,84.667731,23.317049
AE,-152164,-53855394.401252,174.667664,-0.000000
WS,-152164,-53855304.094082,264.667664,-23.317090
VE,-152135,-53844983.844286,354.663748,-0.000000
SS,-152135,-53844891.532359,84.663747,23.319485
AE,-152135,-53844802.368016,174.663680,-0.000000
WS,-152135,-53844712.081031,264.663680,-23.319526
VE,-152106,-53834391.837959,354.659785,-0.000000
SS,-152106,-53834299.505498,84.659784,23.321929
AE,-152106,-53834210.334693,174.659718,-0.000000
WS,-152106,-53834120.067847,264.659718,-23.321971
VE,-152077,-53823799.831681,354.655845,-0.000000
SS,-152077,-53823707.478723,84.655844,23.324382
AE,-152077,-53823618.301283,174.655778,-0.000000
WS,-152077,-53823528.054529,264.655779,-23.324424
VE,-152048,-53813207.825451,354.651927,-0.000000
SS,-152048,-53813115.452036,84.651927,23.326844
AE,-152048,-53813026.267788,174.651860,-0.000000
WS,-152048,-53812936.041077,264.651861,-23.326886
VE,-152019,-53802615.819268,354.648032,-0.000000
SS,-152019,-53802523.425437,84.648032,23.329314
AE,-152019,-53802434.234207,174.647965,-0.000000
WS,-152019,-53802344.027491,264.647967,-23.329356
VE,-151990,-53792023.813130,354.644159,-0.000000
SS,-151990,-53791931.398928,84.644159,23.331793
AE,-151990,-53791842.200542,174.644092,-0.000000
WS,-151990,-53791752.013768,264.644094,-23.331835
VE,-151961,-53781431.807038,354.640308,-0.000000
SS,-151961,-53781339.372508,84.640309,23.334281
AE,-151961,-53781250.166793,174.640242,-0.000000
WS,-151961,-53781159.999909,264.640244,-23.334323
VE,-151932,-53770839.800990,354.636480,-0.000000
SS,-151932,-53770747.346178,84.636481,23.336777
AE,-151932,-53770658.132962,174.636415,-0.000000
WS,-151932,-53770567.985913,264.636417,-23.336819
VE,-151903,-53760247.794985,354.632675,-0.000000
SS,-151903,-53760155.319940,84.632676,23.339281
AE,-151903,-53760066.099048,174.632610,-0.000000
WS,-151903,-53759975.971779,264.632613,-23.339324
VE,-151874,-53749655.789022,354.628893,-0.000000
SS,-151874,-53749563.293793,84.628895,23.341794
AE,-151874,-53749474.065053,174.628828,-0.000000
WS,-151874,-53749383.957505,264.628831,-23.341837
VE,-151845,-53739063.783100,354.625134,-0.000000
SS,-151845,-53738971.267738,84.625136,23.344315
AE,-151845,-53738882.030978,174.625069,-0.000000
WS,-151845,-53738791.943092,264.625073,-23.344358
VE,-151816,-53728471.777218,354.621398,-0.000000
SS,-151816,-53728379.241776,84.621400,23.346845
AE,-151816,-53728289.996822,174.621334,-0.000000
WS,-151816,-53728199.928539,264.621337,-23.346888
VE,-151787,-53717879.771375,354.617685,-0.000000
SS,-151787,-53717787.215908,84.617687,23.349383
AE,-151787,-53717697.962588,174.617621,-0.000000
WS,-151787,-53717607.913844,264.617625,-23.349426
VE,-151758,-53707287.765570,354.613995,-0.000000
SS,-151758,-53707195.190134,84.613998,23.351929
AE,-151758,-53707105.928275,174.613932,0.000000
WS,-151758,-53707015.899007,264.613936,-23.351972
VE,-151729,-53696695.759802,354.610328,-0.000000
SS,-151729,-53696603.164455,84.610332,23.354484
AE,-151729,-53696513.893885,174.610266,-0.000000
WS,-151729,-53696423.884028,264.610270,-23.354527
VE,-151700,-53686103.754070,354.606685,-0.000000
SS,-151700,-53686011.138871,84.606689,23.357046
AE,-151700,-53685921.859419,174.606623,-0.000000
WS,-151700,-53685831.868905,264.606628,-23.357090
VE,-151671,-53675511.748373,354.603066,-0.000000
SS,-151671,-53675419.113384,84.603070,23.359617
AE,-151671,-53675329.824877,174.603004,0.000000
WS,-151671,-53675239.853639,264.603009,-23.359661
VE,-151642,-53664919.742709,354.599470,0.000000
SS,-151642,-53664827.087993,84.599474,23.362196
AE,-151642,-53664737.790259,174.599409,-0.000000
WS,-151642,-53664647.838227,264.599414,-23.362240
VE,-151613,-53654327.737079,354.595898,-0.000000
SS,-151613,-53654235.062699,84.595903,23.364784
AE,-151613,-53654145.755568,174.595837,0.000000
WS,-151613,-53654055.822670,264.595843,-23.364827
VE,-151584,-53643735.731480,354.592350,-0.000000
SS,-151584,-53643643.037503,84.592355,23.367379
AE,-151584,-53643553.720804,174.592289,-0.000000
WS,-151584,-53643463.806966,264.592295,-23.367423
VE,-151555,-53633143.725911,354.588825,-0.000000
SS,-151555,-53633051.012405,84.588830,23.369982
AE,-151555,-53632961.685967,174.588765,-0.000000
WS,-151555,-53632871.791116,264.588772,-23.370026
VE,-151526,-53622551.720372,354.585325,-0.000000
SS,-151526,-53622458.987407,84.585330,23.372593
AE,-151526,-53622369.651059,174.585265,-0.000000
WS,-151526,-53622279.775117,264.585272,-23.372638
VE,-151497,-53611959.714861,354.581849,-0.000000
SS,-151497,-53611866.962508,84.581854,23.375212
AE,-151497,-53611777.616080,174.581789,0.000000
WS,-151497,-53611687.758971,264.581796,-23.375257
VE,-151468,-53601367.709378,354.578397,0.000000
SS,-151468,-53601274.937709,84.578402,23.377840
AE,-151468,-53601185.581032,174.578337,-0.000000
WS,-151468,-53601095.742675,264.578345,-23.377884
VE,-151439,-53590775.703920,354.574969,-0.000000
SS,-151439,-53590682.913011,84.574975,23.380475
AE,-151439,-53590593.545915,174.574910,0.000000
WS,-151439,-53590503.726230,264.574918,-23.380519
VE,-151410,-53580183.698487,354.571565,0.000000
SS,-151410,-53580090.888415,84.571572,23.383117
AE,-151410,-53580001.510730,174.571507,-0.000000
WS,-151410,-53579911.709635,264.571515,-23.383162
VE,-151381,-53569591.693078,354.568186,-0.000000
SS,-151381,-53569498.863920,84.568193,23.385768
AE,-151381,-53569409.475478,174.568128,-0.000000
WS,-151381,-53569319.692889,264.568136,-23.385813
VE,-151352,-53558999.687692,354.564831,0.000000
SS,-151352,-53558906.839527,84.564839,23.388426
AE,-151352,-53558817.440160,174.564774,-0.000000
WS,-151352,-53558727.675991,264.564782,-23.388471
VE,-151323,-53548407.682327,354.561501,-0.000000
SS,-151323,-53548314.815238,84.561509,23.391092
AE,-151323,-53548225.404777,174.561444,0.000000
WS,-151323,-53548135.658941,264.561453,-23.391138
VE,-151294,-53537815.676982,354.558196,-0.000000
SS,-151294,-53537722.791052,84.558204,23.393766
AE,-151294,-53537633.369330,174.558139,-0.000000
WS,-151294,-53537543.641738,264.558149,-23.393811
VE,-151265,-53527223.671656,354.554915,0.000000
SS,-151265,-53527130.766970,84.554924,23.396448
AE,-151265,-53527041.333819,174.554859,0.000000
WS,-151265,-53526951.624382,264.554869,-23.396493
VE,-151236,-53516631.666348,354.551660,0.000000
SS,-151236,-53516538.742993,84.551668,23.399137
AE,-151236,-53516449.298247,174.551604,0.000000
WS,-151236,-53516359.606872,264.551614,-23.399182
VE,-151207,-53506039.661056,354.548429,0.000000
SS,-151207,-53505946.719120,84.548438,23.401833
AE,-151207,-53505857.262613,174.548373,0.000000
WS,-151207,-53505767.589207,264.548384,-23.401879
VE,-151178,-53495447.655780,354.545223,-0.000000
SS,-151178,-53495354.695353,84.545232,23.404537
AE,-151178,-53495265.226919,174.545168,-0.000000
WS,-151178,-53495175.571387,264.545179,-23.404583
VE,-151149,-53484855.650518,354.542043,-0.000000
SS,-151149,-53484762.671692,84.542052,23.407249
AE,-151149,-53484673.191165,174.541988,-0.000000
WS,-151149,-53484583.553412,264.541999,-23.407295
VE,-151120,-53474263.645270,354.538887,-0.000000
SS,-151120,-53474170.648138,84.538897,23.409968
AE,-151120,-53474081.155353,174.538833,0.000000
WS,-151120,-53473991.535280,264.538844,-23.410014
VE,-151091,-53463671.640032,354.535757,-0.000000
SS,-151091,-53463578.624690,84.535767,23.412694
AE,-151091,-53463489.119484,174.535703,0.000000
WS,-151091,-53463399.516992,264.535715,-23.412740
VE,-151062,-53453079.634805,354.532652,-0.000000
SS,-151062,-53452986.601350,84.532663,23.415428
AE,-151062,-53452897.083559,174.532599,-0.000000
WS,-151062,-53452807.498546,264.532611,-23.415474
VE,-151033,-53442487.629588,354.529573,0.000000
SS,-151033,-53442394.578118,84.529584,23.418169
AE,-151033,-53442305.047578,174.529520,-0.000000
WS,-151033,-53442215.479942,264.529532,-23.418215
VE,-151004,-53431895.624378,354.526519,-0.000000
SS,-151004,-53431802.554994,84.526530,23.420917
AE,-151004,-53431713.011543,174.526467,0.000000
WS,-151004,-53431623.461180,264.526479,-23.420964
VE,-150975,-53421303.619175,354.523491,0.000000
SS,-150975,-53421210.531979,84.523503,23.423673
AE,-150975,-53421120.975455,174.523439,-0.000000
WS,-150975,-53421031.442260,264.523452,-23.423720
VE,-150946,-53410711.613978,354.520489,-0.000000
SS,-150946,-53410618.509074,84.520500,23.426436
AE,-150946,-53410528.939315,174.520437,0.000000
WS,-150946,-53410439.423180,264.520450,-23.426483
VE,-150917,-53400119.608784,354.517512,-0.000000
SS,-150917,-53400026.486278,84.517524,23.429206
AE,-150917,-53399936.903123,174.517461,0.000000
WS,-150917,-53399847.403940,264.517474,-23.429253
VE,-150888,-53389527.603593,354.514561,0.000000
SS,-150888,-53389434.463591,84.514574,23.431983
AE,-150888,-53389344.866881,174.514510,-0.000000
WS,-150888,-53389255.384540,264.514524,-23.432030
VE,-150859,-53378935.598404,354.511636,0.000000
SS,-150859,-53378842.441016,84.511649,23.434767
AE,-150859,-53378752.830591,174.511586,0.000000
WS,-150859,-53378663.364979,264.511600,-23.434814
VE,-150830,-53368343.593215,354.508737,-0.000000
SS,-150830,-53368250.418551,84.508750,23.437558
AE,-150830,-53368160.794252,174.508687,-0.000000
WS,-150830,-53368071.345257,264.508702,-23.437605
VE,-150801,-53357751.588025,354.505864,0.000000
SS,-150801,-53357658.396198,84.505878,23.440356
AE,-150801,-53357568.757867,174.505815,0.000000
WS,-150801,-53357479.325374,264.505830,-23.440403
VE,-150772,-53347159.582832,354.503018,0.000000
SS,-150772,-53347066.373956,84.503032,23.443161
AE,-150772,-53346976.721436,174.502969,0.000000
WS,-150772,-53346887.305328,264.502984,-23.443209
VE,-150743,-53336567.577636,354.500197,-0.000000
SS,-150743,-53336474.351826,84.500211,23.445973
AE,-150743,-53336384.684960,174.500149,0.000000
WS,-150743,-53336295.285120,264.500164,-23.446021
VE,-150714,-53325975.572434,354.497403,-0.000000
SS,-150714,-53325882.329808,84.497418,23.448792
AE,-150714,-53325792.648440,174.497355,0.000000
WS,-150714,-53325703.264750,264.497371,-23.448840
VE,-150685,-53315383.567226,354.494635,0.000000
SS,-150685,-53315290.307903,84.494650,23.451617
AE,-150685,-53315200.611878,174.494588,0.000000
WS,-150685,-53315111.244216,264.494604,-23.451665
VE,-150656,-53304791.562010,354.491894,-0.000000
SS,-150656,-53304698.286112,84.491909,23.454450
AE,-150656,-53304608.575274,174.491847,0.000000
WS,-150656,-53304519.223519,264.491863,-23.454498
VE,-150627,-53294199.556785,354.489179,-0.000000
SS,-150627,-53294106.264433,84.489195,23.457289
AE,-150627,-53294016.538631,174.489133,0.000000
WS,-150627,-53293927.202658,264.489149,-23.457337
VE,-150598,-53283607.551549,354.486491,-0.000000
SS,-150598,-53283514.242868,84.486507,23.460135
AE,-150598,-53283424.501948,174.486445,0.000000
WS,-150598,-53283335.181632,264.486462,-23.460183
VE,-150569,-53273015.546302,354.483830,-0.000000
SS,-150569,-53272922.221417,84.483846,23.462987
AE,-150569,-53272832.465227,174.483784,0.000000
WS,-150569,-53272743.160443,264.483801,-23.463036
VE,-150540,-53262423.541041,354.481195,-0.000000
SS,-150540,-53262330.200081,84.481212,23.465846
